gene_model,gene_name,unique_gene_id
KH.L22.29,KH.L22.29,Cirobu.g00012143
KH.L22.3,KH.L22.3,Cirobu.g00012144
KH.L22.30,KH.L22.30,Cirobu.g00012145
KH.L22.31,PARP14; PARP15; TIPARP,Cirobu.g00012146
KH.L22.32,KH.L22.32,Cirobu.g00012147
KH.L22.33,TPMT,Cirobu.g00012148
KH.L22.34,KH.L22.34,Cirobu.g00012149
KH.L22.35,IST1,Cirobu.g00012150
KH.L22.36,SORL1,Cirobu.g00012151
KH.L22.37,EHHADH; HADH; HADHA,Cirobu.g00012152
KH.L22.38,SNAPC2,Cirobu.g00012153
KH.L22.39,DPP10; DPP4; FAP,Cirobu.g00012154
KH.L22.4,PDZD7; USH1C; WHRN,Cirobu.g00012155
KH.L22.40,ACVR1B; ACVR1C; TGFBR1,Cirobu.g00012156
KH.L22.42,SLC9B1; SLC9B2,Cirobu.g00012157
KH.L22.43,KH.L22.43,Cirobu.g00012158
KH.L22.44,MAP2K4; MAP2K6; MAP2K7,Cirobu.g00012159
KH.L22.45,EGFR; ERBB2; ERBB4,Cirobu.g00012160
KH.L22.46,DNAAF4; SGTA; SPAG1,Cirobu.g00012161
KH.L22.47,PARP14; PARP15; PARP9,Cirobu.g00012162
KH.L22.48,PGBD1; PGBD4; PGBD5,Cirobu.g00012163
KH.L22.49,KH.L22.49,Cirobu.g00012164
KH.L22.5,GIN1; NYNRIN; ZBTB11,Cirobu.g00012165
KH.L22.50,COL21A1; COL6A6; ITGAD,Cirobu.g00012166
KH.L22.51,KH.L22.51,Cirobu.g00012167
KH.L22.52,KH.L22.52,Cirobu.g00012168
KH.L22.53,KH.L22.53,Cirobu.g00012169
KH.L22.54,DCAF17,Cirobu.g00012170
KH.L22.55,ASIC1; ASIC3; ASIC5,Cirobu.g00012171
KH.L22.56,A4GALT,Cirobu.g00012172
KH.L22.57,KH.L22.57,Cirobu.g00012173
KH.L22.58,RPL11,Cirobu.g00012174
KH.L22.59,RAB5A; RAB5B; RAB5C,Cirobu.g00012175
KH.L22.6,KH.L22.6,Cirobu.g00012176
KH.L22.60,KY,Cirobu.g00012177
KH.L22.61,POSTN; STAB2; TGFBI,Cirobu.g00012178
KH.L22.62,PARP14; PARP15; PARP9,Cirobu.g00012179
KH.L22.63,COL12A1; COL14A1; COL6A6,Cirobu.g00012180
KH.L22.64,CHAT; CRAT; CROT,Cirobu.g00012181
KH.L22.65,ZBED1; ZBED4; ZNF618,Cirobu.g00012182
KH.L22.66,EHHADH; HADH; HADHA,Cirobu.g00012183
KH.L22.67,POSTN,Cirobu.g00012184
KH.L22.68,MRC1; MRC2; NCAN,Cirobu.g00012185
KH.L22.69,KH.L22.69,Cirobu.g00012186
KH.L22.7,PARP14; PARP15; PARP9,Cirobu.g00012187
KH.L22.70,OLFM1; OLFM2; OLFM3,Cirobu.g00012188
KH.L22.71,KH.L22.71,Cirobu.g00012189
KH.L22.72,MAP3K2; MAP3K3; MAP3K4,Cirobu.g00012190
KH.L22.73,KH.L22.73,Cirobu.g00012191
KH.L22.74,CLEC10A; CLEC18A; CLEC18B,Cirobu.g00012192
KH.L22.75,KH.L22.75,Cirobu.g00012193
KH.L22.8,KH.L22.8,Cirobu.g00012194
KH.L22.9,ITGAD; ITGAM; ITGAX,Cirobu.g00012195
KH.L2.3,KH.L2.3,Cirobu.g00012059
KH.L23.1,MYO1B; MYO1E; MYO1F,Cirobu.g00012196
KH.L23.10,LYSMD1; LYSMD3; LYSMD4,Cirobu.g00012197
KH.L23.11,KH.L23.11,Cirobu.g00012198
KH.L23.2,SLC5A1; SLC5A2; SLC5A3,Cirobu.g00012199
KH.L23.3,KH.L23.3,Cirobu.g00012200
KH.L23.4,BRS3; S1PR1; S1PR3,Cirobu.g00012201
KH.L23.5,KH.L23.5,Cirobu.g00012202
KH.L23.6,PPP5C; STIP1; TTC28,Cirobu.g00012203
KH.L23.7,KH.L23.7,Cirobu.g00012204
KH.L23.9,ILKAP; PPM1K; TAB1,Cirobu.g00012205
KH.L24.1,ABHD10; ABHD12,Cirobu.g00012206
KH.L24.10,EBF1; EBF2; EBF3,Cirobu.g00012207
KH.L24.11,GRIA2; GRIA3; GRIA4,Cirobu.g00012208
KH.L24.12,KH.L24.12,Cirobu.g00012209
KH.L24.13,KH.L24.13,Cirobu.g00012210
KH.L24.14,KH.L24.14,Cirobu.g00012211
KH.L24.15,KH.L24.15,Cirobu.g00012212
KH.L24.16,CCDC113; CCDC96,Cirobu.g00012213
KH.L24.17,KH.L24.17,Cirobu.g00012214
KH.L24.18,KH.L24.18,Cirobu.g00012215
KH.L24.19,KH.L24.19,Cirobu.g00012216
KH.L24.2,RPL23,Cirobu.g00012217
KH.L24.20,COL6A3; COL6A5; COL6A6,Cirobu.g00012218
KH.L24.21,KH.L24.21,Cirobu.g00012219
KH.L24.22,SLC22A3; SLC22A4; SLC22A5,Cirobu.g00012220
KH.L24.23,MNT; MYC; MYCN,Cirobu.g00012221
KH.L24.24,LAPTM4A; LAPTM4B,Cirobu.g00012222
KH.L24.25,KH.L24.25,Cirobu.g00012223
KH.L24.26,ITGA6,Cirobu.g00012224
KH.L24.28,ACY3; ASPA,Cirobu.g00012225
KH.L24.29,SPATA4; SPEF1,Cirobu.g00012226
KH.L24.3,KH.L24.3,Cirobu.g00012227
KH.L24.30,AMFR; RNF145; SYVN1,Cirobu.g00012228
KH.L24.31,COG6,Cirobu.g00012229
KH.L24.32,LRP12; LRP4; SORL1,Cirobu.g00012230
KH.L24.33,LAPTM4A,Cirobu.g00012231
KH.L24.34,KH.L24.34,Cirobu.g00012232
KH.L24.35,KH.L24.35,Cirobu.g00012233
KH.L24.36,KH.L24.36,Cirobu.g00012234
KH.L24.37,KH.L24.37,Cirobu.g00012235
KH.L24.38,COL21A1; COL22A1; VWA2,Cirobu.g00012236
KH.L24.39,B3GAT1; B3GAT2; B3GAT3,Cirobu.g00012237
KH.L24.4,EGF; FBN1; FBN2,Cirobu.g00012238
KH.L24.40,KH.L24.40,Cirobu.g00012239
KH.L24.41,KH.L24.41,Cirobu.g00012240
KH.L24.43,KH.L24.43,Cirobu.g00012241
KH.L24.6,KH.L24.6,Cirobu.g00012242
KH.L24.7,PCMTD1; PCMTD2,Cirobu.g00012243
KH.L24.8,KH.L24.8,Cirobu.g00012244
KH.L24.9,FBN1; FBN2; FBN3,Cirobu.g00012245
KH.L25.1,KH.L25.1,Cirobu.g00012246
KH.L25.10,AL139300.1; NPHP3; NPHP3-ACAD11,Cirobu.g00012247
KH.L25.12,SURF2,Cirobu.g00012248
KH.L25.13,FAM20A; FAM20B; FAM20C,Cirobu.g00012249
KH.L25.14,FBP1; FBP2,Cirobu.g00012250
KH.L25.15,DGAT1; SOAT1; SOAT2,Cirobu.g00012251
KH.L25.16,KH.L25.16,Cirobu.g00012252
KH.L25.17,ABCA9; ABCE1; ABCF3,Cirobu.g00012253
KH.L25.2,CLEC4C; OLR1,Cirobu.g00012254
KH.L25.3,MSH5,Cirobu.g00012255
KH.L25.4,KH.L25.4,Cirobu.g00012256
KH.L25.5,KH.L25.5,Cirobu.g00012257
KH.L25.6,KH.L25.6,Cirobu.g00012258
KH.L25.7,KH.L25.7,Cirobu.g00012259
KH.L25.8,PSMC1; PSMC2; PSMC5,Cirobu.g00012260
KH.L26.1,FBXL2; FBXL20; LRRC29,Cirobu.g00012261
KH.L26.2,FBXL14; FBXL2; FBXL7,Cirobu.g00012262
KH.L27.1,KH.L27.1,Cirobu.g00012263
KH.L27.2,KH.L27.2,Cirobu.g00012264
KH.L28.1,PSMD1,Cirobu.g00012265
KH.L28.10,ACAP2; APPL1; APPL2,Cirobu.g00012266
KH.L28.2,HTR2A; HTR2B; HTR2C,Cirobu.g00012267
KH.L28.3,VHL,Cirobu.g00012268
KH.L28.4,ARSA; ARSG; GALNS,Cirobu.g00012269
KH.L28.5,FAF1; FAF2; UBXN8,Cirobu.g00012270
KH.L28.6,IRS1; IRS2; IRS4,Cirobu.g00012271
KH.L28.7,FER; RET; STYK1,Cirobu.g00012272
KH.L28.8,FGF12; FGF13; FGF14,Cirobu.g00012273
KH.L28.9,CARNMT1,Cirobu.g00012274
KH.L29.1,NFS1,Cirobu.g00012275
KH.L29.2,KLHL12; KLHL2; KLHL3,Cirobu.g00012276
KH.L29.3,KH.L29.3,Cirobu.g00012277
KH.L29.4,KH.L29.4,Cirobu.g00012278
KH.L30.1,KH.L30.1,Cirobu.g00012301
KH.L30.2,KH.L30.2,Cirobu.g00012302
KH.L30.3,AP1M1; AP1M2; AP2M1,Cirobu.g00012303
KH.L30.4,METTL24,Cirobu.g00012304
KH.L30.5,QTRT1; QTRT2,Cirobu.g00012305
KH.L3.1,AUH; ECHDC2; ECHS1,Cirobu.g00012279
KH.L3.10,EPS8; EPS8L1; EPS8L2,Cirobu.g00012280
KH.L3.11,KH.L3.11,Cirobu.g00012281
KH.L31.1,TDG,Cirobu.g00012306
KH.L3.12,KH.L3.12,Cirobu.g00012282
KH.L31.2,KH.L31.2,Cirobu.g00012307
KH.L3.13,KANK1; KANK2; KANK3,Cirobu.g00012283
KH.L31.3,TRIM54; TRIM55; TRIM63,Cirobu.g00012308
KH.L3.14,MCCC2,Cirobu.g00012284
KH.L31.4,GIN1; KRBA2; NYNRIN,Cirobu.g00012309
KH.L3.15,KH.L3.15,Cirobu.g00012285
KH.L31.5,FAN1,Cirobu.g00012310
KH.L3.16,SLIT1; SLIT2; SLIT3,Cirobu.g00012286
KH.L31.6,KH.L31.6,Cirobu.g00012311
KH.L3.17,KNTC1,Cirobu.g00012287
KH.L3.18,DLEC1; HYDIN,Cirobu.g00012288
KH.L3.19,NIPBL,Cirobu.g00012289
KH.L3.2,DLEC1,Cirobu.g00012290
KH.L3.20,PXDN; TPO,Cirobu.g00012291
KH.L3.21,KH.L3.21,Cirobu.g00012292
KH.L32.1,DLEC1; HYDIN,Cirobu.g00012312
KH.L3.22,LRRC70; LRRTM1; LRRTM2,Cirobu.g00012293
KH.L32.2,ZNF345; ZNF70; ZNF846,Cirobu.g00012313
KH.L32.3,SLC26A1; SLC26A2; SLC26A6,Cirobu.g00012314
KH.L32.4,SYCP2; SYCP2L,Cirobu.g00012315
KH.L32.5,KH.L32.5,Cirobu.g00012316
KH.L3.3,CALML3; CETN1; CETN2,Cirobu.g00012294
KH.L33.1,KH.L33.1,Cirobu.g00012317
KH.L33.2,TBC1D15; TBC1D16; TBC1D25,Cirobu.g00012318
KH.L33.3,KH.L33.3,Cirobu.g00012319
KH.L33.4,CALML3; TNNC1; TNNC2,Cirobu.g00012320
KH.L33.5,KH.L33.5,Cirobu.g00012321
KH.L3.4,OR7D2,Cirobu.g00012295
KH.L34.1,LRRC3; LRRC3B; LRRC3C,Cirobu.g00012322
KH.L34.11,DECR2; PECR,Cirobu.g00012323
KH.L34.12,DNAH12; DNAH3; DNAH7,Cirobu.g00012324
KH.L34.13,MTMR6; MTMR7; MTMR9,Cirobu.g00012325
KH.L34.14,NHEJ1,Cirobu.g00012326
KH.L34.16,KH.L34.16,Cirobu.g00012327
KH.L34.17,PTK2; TNK1; TNK2,Cirobu.g00012328
KH.L34.18,KH.L34.18,Cirobu.g00012329
KH.L34.19,KH.L34.19,Cirobu.g00012330
KH.L34.2,ZDHHC5; ZDHHC8; ZDHHC9,Cirobu.g00012331
KH.L34.20,DOLK; FAM117B,Cirobu.g00012332
KH.L34.21,LAMP1; LAMP2; LAMP3,Cirobu.g00012333
KH.L34.22,LAMP1; LAMP2; LAMP3,Cirobu.g00012334
KH.L34.23,KH.L34.23,Cirobu.g00012335
KH.L34.24,PHACTR1; PHACTR2; PHACTR4,Cirobu.g00012336
KH.L34.25,RPP30,Cirobu.g00012337
KH.L34.26,KH.L34.26,Cirobu.g00012338
KH.L34.27,RAP2A; RAP2B; RAP2C,Cirobu.g00012339
KH.L34.28,KH.L34.28,Cirobu.g00012340
KH.L34.29,TMEM26,Cirobu.g00012341
KH.L34.3,ARHGEF17; ECT2; ECT2L,Cirobu.g00012342
KH.L34.4,RAB10; RAB8A; RAB8B,Cirobu.g00012343
KH.L34.5,KH.L34.5,Cirobu.g00012344
KH.L34.6,C8B; LRP6,Cirobu.g00012345
KH.L34.7,ASH2L; RSPRY1; RYR3,Cirobu.g00012346
KH.L34.8,KH.L34.8,Cirobu.g00012347
KH.L34.9,HES1; HES2; HES4,Cirobu.g00012348
KH.L3.5,ANK1; TNKS; TNKS2,Cirobu.g00012296
KH.L35.1,KH.L35.1,Cirobu.g00012349
KH.L35.10,KH.L35.10,Cirobu.g00012350
KH.L35.11,PTPRA; PTPRC; PTPRE,Cirobu.g00012351
KH.L35.12,MGAT5,Cirobu.g00012352
KH.L35.13,KH.L35.13,Cirobu.g00012353
KH.L35.16,KH.L35.16,Cirobu.g00012354
KH.L35.2,NYNRIN,Cirobu.g00012355
KH.L35.3,ADAMTSL3; FCRL3; NECTIN3,Cirobu.g00012356
KH.L35.4,KH.L35.4,Cirobu.g00012357
KH.L35.5,KH.L35.5,Cirobu.g00012358
KH.L35.7,CRLF3,Cirobu.g00012359
KH.L35.8,KH.L35.8,Cirobu.g00012360
KH.L35.9,KH.L35.9,Cirobu.g00012361
KH.L3.6,FUT3; FUT5; FUT6,Cirobu.g00012297
KH.L36.1,KH.L36.1,Cirobu.g00012362
KH.L36.2,CYP2C9; CYP2J2; CYP2U1,Cirobu.g00012363
KH.L36.3,MED20,Cirobu.g00012364
KH.L36.4,KH.L36.4,Cirobu.g00012365
KH.L36.5,KH.L36.5,Cirobu.g00012366
KH.L36.6,SLC2A1; SLC2A3; SLC2A9,Cirobu.g00012367
KH.L36.7,COL12A1; COL14A1; COL22A1,Cirobu.g00012368
KH.L36.8,HMCN1; SEMA5A; SEMA5B,Cirobu.g00012369
KH.L3.7,EEF2KMT; FAM86B1; FAM86B2,Cirobu.g00012298
KH.L37.1,DHDH; GFOD1; GFOD2,Cirobu.g00012370
KH.L37.10,GNA12; GNA13; GNAO1,Cirobu.g00012371
KH.L37.11,DNAJB7; DNAJB9; DNAJC4,Cirobu.g00012372
KH.L37.12,KH.L37.12,Cirobu.g00012373
KH.L37.13,KH.L37.13,Cirobu.g00012374
KH.L37.14,KH.L37.14,Cirobu.g00012375
KH.L37.15,PYCR1; PYCR2; PYCR3,Cirobu.g00012376
KH.L37.16,MS4A15; MS4A18; MS4A4A,Cirobu.g00012377
KH.L37.17,MS4A15; MS4A8,Cirobu.g00012378
KH.L37.18,KH.L37.18,Cirobu.g00012379
KH.L37.19,ACHE; BCHE; CES4A,Cirobu.g00012380
KH.L37.2,KH.L37.2,Cirobu.g00012381
KH.L37.20,EEF1A2; GTPBP1; GTPBP2,Cirobu.g00012382
KH.L37.21,RFWD3; RNF130; RNF150,Cirobu.g00012383
KH.L37.22,NUP88,Cirobu.g00012384
KH.L37.23,AC004691.2; MINDY3; MINDY4,Cirobu.g00012385
KH.L37.24,BPNT1; IMPAD1; INPP1,Cirobu.g00012386
KH.L37.25,KH.L37.25,Cirobu.g00012387
KH.L37.26,CHRM1; CHRM3; CHRM5,Cirobu.g00012388
KH.L37.27,KDM1B; MAOA; MAOB,Cirobu.g00012389
KH.L37.28,SLC7A5; SLC7A6; SLC7A8,Cirobu.g00012390
KH.L37.29,KH.L37.29,Cirobu.g00012391
KH.L37.3,SLC12A4; SLC12A5; SLC12A6,Cirobu.g00012392
KH.L37.30,KH.L37.30,Cirobu.g00012393
KH.L37.31,IRF5; IRF6; IRF8,Cirobu.g00012394
KH.L37.32,KH.L37.32,Cirobu.g00012395
KH.L37.33,CFL1; CFL2; DSTN,Cirobu.g00012396
KH.L37.34,NECAP1; NECAP2,Cirobu.g00012397
KH.L37.35,KH.L37.35,Cirobu.g00012398
KH.L37.36,KH.L37.36,Cirobu.g00012399
KH.L37.37,DNAJA3; DNAJC4,Cirobu.g00012400
KH.L37.38,GPT; GPT2; TAT,Cirobu.g00012401
KH.L37.39,SLC18A2; SLC18A3; SLC18B1,Cirobu.g00012402
KH.L37.4,KH.L37.4,Cirobu.g00012403
KH.L37.40,TMEM200A; TMEM200C,Cirobu.g00012404
KH.L37.41,VPS72,Cirobu.g00012405
KH.L37.42,KH.L37.42,Cirobu.g00012406
KH.L37.43,SDS; SDSL; SRR,Cirobu.g00012407
KH.L37.44,DNMT3A; DNMT3B; DNMT3L,Cirobu.g00012408
KH.L37.45,KH.L37.45,Cirobu.g00012409
KH.L37.46,TP53I3; VAT1; ZADH2,Cirobu.g00012410
KH.L37.47,SLC23A1; SLC23A2; SLC23A3,Cirobu.g00012411
KH.L37.48,CTNNA1; CTNNA2; VCL,Cirobu.g00012412
KH.L37.49,DNAJA3; DNAJC4; DNAJC5B,Cirobu.g00012413
KH.L37.5,ACTN1; ACTN4; DIXDC1,Cirobu.g00012414
KH.L37.50,AKAP7; ASCC1; HDLBP,Cirobu.g00012415
KH.L37.51,ALG5; DPM1; GALNT15,Cirobu.g00012416
KH.L37.52,BHMT; BHMT2; MTR,Cirobu.g00012417
KH.L37.53,LFNG; MFNG; RFNG,Cirobu.g00012418
KH.L37.54,PRKAA1; PRKAA2; SIK1B,Cirobu.g00012419
KH.L37.55,ZC4H2,Cirobu.g00012420
KH.L37.56,MS4A12,Cirobu.g00012421
KH.L37.57,KH.L37.57,Cirobu.g00012422
KH.L37.58,DNAJA1; DNAJC10; DNAJC4,Cirobu.g00012423
KH.L37.59,CRTAP; P3H2; P3H4,Cirobu.g00012424
KH.L37.6,MDP1; NEDD8-MDP1,Cirobu.g00012425
KH.L37.60,RBBP5; SNRNP40; WDR44,Cirobu.g00012426
KH.L37.61,MS4A1; MS4A15; MS4A4A,Cirobu.g00012427
KH.L37.62,ISOC1; ISOC2,Cirobu.g00012428
KH.L37.63,BUD31,Cirobu.g00012429
KH.L37.64,KH.L37.64,Cirobu.g00012430
KH.L37.65,KCNAB1; KCNAB2; KCNAB3,Cirobu.g00012431
KH.L37.66,ZHX1; ZHX2; ZHX3,Cirobu.g00012432
KH.L37.67,TGM1; TGM2; TGM3,Cirobu.g00012433
KH.L37.68,KH.L37.68,Cirobu.g00012434
KH.L37.69,KH.L37.69,Cirobu.g00012435
KH.L37.7,MRTO4,Cirobu.g00012436
KH.L37.70,KH.L37.70,Cirobu.g00012437
KH.L37.72,A2M; CPAMD8; PZP,Cirobu.g00012438
KH.L37.73,SLC7A6; SLC7A8; SLC7A9,Cirobu.g00012439
KH.L37.74,MUTYH; NTHL1,Cirobu.g00012440
KH.L37.75,LRP10; LRP12; LRP3,Cirobu.g00012441
KH.L37.76,KH.L37.76,Cirobu.g00012442
KH.L37.77,KH.L37.77,Cirobu.g00012443
KH.L37.78,PRPF3,Cirobu.g00012444
KH.L37.79,MS4A12; MS4A18; MS4A4A,Cirobu.g00012445
KH.L37.8,EEF2; EFL1; EFTUD2,Cirobu.g00012446
KH.L37.80,DNAJC16; DNAJC30; DNAJC5,Cirobu.g00012447
KH.L37.83,KH.L37.83,Cirobu.g00012448
KH.L37.9,MARF1,Cirobu.g00012449
KH.L3.8,AP1G1; AP2A2; AP3D1,Cirobu.g00012299
KH.L38.1,BTK; TEC; TXK,Cirobu.g00012450
KH.L38.10,EEF1G; VARS,Cirobu.g00012451
KH.L38.11,FRMPD1; FRMPD3; FRMPD4,Cirobu.g00012452
KH.L38.12,SRA1,Cirobu.g00012453
KH.L38.13,FRMPD1; FRMPD3; FRMPD4,Cirobu.g00012454
KH.L38.14,PLA2G1B; PLA2G2A; PLA2G5,Cirobu.g00012455
KH.L38.15,FREM1; FREM2; FREM3,Cirobu.g00012456
KH.L38.16,VPS26A; VPS26B; VPS26C,Cirobu.g00012457
KH.L38.18,SBK1; SBK2; SBK3,Cirobu.g00012458
KH.L38.19,TMEM165,Cirobu.g00012459
KH.L38.2,SHROOM1; SHROOM2; SHROOM4,Cirobu.g00012460
KH.L38.20,KH.L38.20,Cirobu.g00012461
KH.L38.3,METTL27,Cirobu.g00012462
KH.L38.4,KH.L38.4,Cirobu.g00012463
KH.L38.5,ITGB3; ITGB5; ITGB6,Cirobu.g00012464
KH.L38.6,OPN1LW; OPN1MW2; OPN1MW3,Cirobu.g00012465
KH.L38.7,KH.L38.7,Cirobu.g00012466
KH.L38.8,KH.L38.8,Cirobu.g00012467
KH.L38.9,GAMT,Cirobu.g00012468
KH.L3.9,NFATC2IP; SUMO2; SUMO4,Cirobu.g00012300
KH.L39.1,FOXF1; FOXH1; FOXQ1,Cirobu.g00012469
KH.L39.3,LGR4; TLR5; TLR7,Cirobu.g00012470
KH.L39.4,FAM160A1; FAM160A2; FAM160B2,Cirobu.g00012471
KH.L39.5,WWC1; WWC2; WWC3,Cirobu.g00012472
KH.L39.6,EXO1; FEN1; GEN1,Cirobu.g00012473
KH.L39.7,ANAPC15,Cirobu.g00012474
KH.L40.1,SSH1; SSH2; SSH3,Cirobu.g00012534
KH.L40.10,DIAPH1; DIAPH2; DIAPH3,Cirobu.g00012535
KH.L40.11,AP1M2; AP2M1; AP4M1,Cirobu.g00012536
KH.L40.12,ADAR; ADARB1; ADARB2,Cirobu.g00012537
KH.L40.13,ZMAT2,Cirobu.g00012538
KH.L40.14,USP2; USP3; USP39,Cirobu.g00012539
KH.L40.15,KH.L40.15,Cirobu.g00012540
KH.L40.16,LRIG3; SLIT1; SLIT3,Cirobu.g00012541
KH.L40.17,KH.L40.17,Cirobu.g00012542
KH.L40.18,ZFP69B; ZNF470; ZNF713,Cirobu.g00012543
KH.L40.19,MRPL1,Cirobu.g00012544
KH.L40.2,FUT8,Cirobu.g00012545
KH.L40.20,KH.L40.20,Cirobu.g00012546
KH.L40.21,KH.L40.21,Cirobu.g00012547
KH.L40.23,RPS6,Cirobu.g00012548
KH.L40.24,CHCHD10; CHCHD2,Cirobu.g00012549
KH.L40.25,KH.L40.25,Cirobu.g00012550
KH.L40.26,KH.L40.26,Cirobu.g00012551
KH.L40.27,KH.L40.27,Cirobu.g00012552
KH.L40.28,TLR4; TLR5; TLR7,Cirobu.g00012553
KH.L40.3,NDFIP1; NDFIP2,Cirobu.g00012554
KH.L40.4,EIF4EBP1; EIF4EBP2; EIF4EBP3,Cirobu.g00012555
KH.L40.5,KH.L40.5,Cirobu.g00012556
KH.L40.6,TCOF1,Cirobu.g00012557
KH.L40.8,MAGT1; TUSC3,Cirobu.g00012558
KH.L4.1,KH.L4.1,Cirobu.g00012475
KH.L4.10,THOC7,Cirobu.g00012476
KH.L4.11,KH.L4.11,Cirobu.g00012477
KH.L41.1,CFAP43; CFAP44; EML5,Cirobu.g00012559
KH.L41.10,C6orf163,Cirobu.g00012560
KH.L41.11,ZNF287; ZNF724; ZNF782,Cirobu.g00012561
KH.L41.12,CFAP43,Cirobu.g00012562
KH.L41.13,FZD5; FZD7; SMO,Cirobu.g00012563
KH.L41.14,PPEF1; PPP1CC; PPP5C,Cirobu.g00012564
KH.L41.15,KH.L41.15,Cirobu.g00012565
KH.L41.16,COX15,Cirobu.g00012566
KH.L41.17,DENND5A; LOXHD1; PKD1L2,Cirobu.g00012567
KH.L41.18,UBR1; UBR2; UBR3,Cirobu.g00012568
KH.L41.19,KH.L41.19,Cirobu.g00012569
KH.L4.12,KH.L4.12,Cirobu.g00012478
KH.L41.2,SPATA7,Cirobu.g00012570
KH.L41.20,KH.L41.20,Cirobu.g00012571
KH.L41.21,KH.L41.21,Cirobu.g00012572
KH.L41.22,TECTA; TECTB; UMODL1,Cirobu.g00012573
KH.L41.23,C17orf97; SH3BP2,Cirobu.g00012574
KH.L41.24,DMD; DRP2; UTRN,Cirobu.g00012575
KH.L41.25,GALNT10; GALNT11; GALNT16,Cirobu.g00012576
KH.L41.26,DR1; NFYB; POLE3,Cirobu.g00012577
KH.L41.27,ZFP69; ZNF559-ZNF177; ZNF724,Cirobu.g00012578
KH.L41.28,ZNF431; ZNF583; ZSCAN22,Cirobu.g00012579
KH.L41.29,ZNHIT3; ZNHIT6,Cirobu.g00012580
KH.L4.13,LUC7L; LUC7L2; LUC7L3,Cirobu.g00012479
KH.L41.3,PRDM10; PRDM15; PRDM4,Cirobu.g00012581
KH.L41.30,CFAP43,Cirobu.g00012582
KH.L41.31,UBR1; UBR2; UBR3,Cirobu.g00012583
KH.L41.32,KH.L41.32,Cirobu.g00012584
KH.L41.33,BARX1; BARX2; BSX,Cirobu.g00012585
KH.L41.34,SH3BP5; SH3BP5L,Cirobu.g00012586
KH.L41.35,KH.L41.35,Cirobu.g00012587
KH.L41.36,MED22,Cirobu.g00012588
KH.L41.37,AC008982.3; ECH1,Cirobu.g00012589
KH.L41.38,AKR1A1; AKR1B1; AKR1B10,Cirobu.g00012590
KH.L41.39,SENP1; SENP2; SENP5,Cirobu.g00012591
KH.L4.14,KH.L4.14,Cirobu.g00012480
KH.L41.4,C1orf112,Cirobu.g00012592
KH.L41.40,ANKRD24; RAI14; UACA,Cirobu.g00012593
KH.L41.41,KH.L41.41,Cirobu.g00012594
KH.L41.42,PPP1CA; PPP1CB; PPP1CC,Cirobu.g00012595
KH.L41.43,ZNF22; ZNF226; ZNF287,Cirobu.g00012596
KH.L41.44,EHMT2; SUV39H1; SUV39H2,Cirobu.g00012597
KH.L41.45,KH.L41.45,Cirobu.g00012598
KH.L41.46,OTOGL; SELP,Cirobu.g00012599
KH.L41.47,AKAP14; ZNF606,Cirobu.g00012600
KH.L41.48,EPS15L1,Cirobu.g00012601
KH.L41.49,RPL6,Cirobu.g00012602
KH.L4.15,LEMD2; LEMD3; RBM39,Cirobu.g00012481
KH.L41.5,TGFBRAP1; VPS39; VPS41,Cirobu.g00012603
KH.L41.50,SLC12A2; SLC12A3; SLC12A9,Cirobu.g00012604
KH.L41.51,MED22,Cirobu.g00012605
KH.L41.52,KH.L41.52,Cirobu.g00012606
KH.L41.53,KH.L41.53,Cirobu.g00012607
KH.L41.54,SLC39A1; SLC39A2; SLC39A3,Cirobu.g00012608
KH.L41.55,COCH; CRISPLD2; VIT,Cirobu.g00012609
KH.L41.56,TNXB,Cirobu.g00012610
KH.L41.57,KH.L41.57,Cirobu.g00012611
KH.L41.58,AUTS2; FBRS,Cirobu.g00012612
KH.L41.59,KH.L41.59,Cirobu.g00012613
KH.L4.16,KH.L4.16,Cirobu.g00012482
KH.L41.6,ZNF22; ZNF429; ZNF678,Cirobu.g00012614
KH.L41.60,HCFC1; KLHDC4; LZTR1,Cirobu.g00012615
KH.L41.61,COCH; CRISPLD2; VIT,Cirobu.g00012616
KH.L41.62,CALU; RCN2; RCN3,Cirobu.g00012617
KH.L41.63,KH.L41.63,Cirobu.g00012618
KH.L41.64,GTF2H2,Cirobu.g00012619
KH.L41.65,KH.L41.65,Cirobu.g00012620
KH.L41.66,KH.L41.66,Cirobu.g00012621
KH.L41.67,B4GAT1; LARGE1; LARGE2,Cirobu.g00012622
KH.L41.68,KH.L41.68,Cirobu.g00012623
KH.L41.69,LRRC1; LRRC28; SHOC2,Cirobu.g00012624
KH.L4.17,SALL1; SALL3,Cirobu.g00012483
KH.L41.7,ARMCX4; CUBN; GPR152,Cirobu.g00012625
KH.L41.70,KH.L41.70,Cirobu.g00012626
KH.L41.71,KH.L41.71,Cirobu.g00012627
KH.L41.76,KH.L41.76,Cirobu.g00012628
KH.L41.77,ISCA1; ISCA2,Cirobu.g00012629
KH.L41.78,ZFP37; ZNF391; ZNF628,Cirobu.g00012630
KH.L41.79,SENP1; SENP2; SENP5,Cirobu.g00012631
KH.L4.18,KH.L4.18,Cirobu.g00012484
KH.L41.8,PNRC1; PNRC2,Cirobu.g00012632
KH.L4.19,SLC36A1; SLC36A2; SLC36A4,Cirobu.g00012485
KH.L41.9,UBR1; UBR2; UBR3,Cirobu.g00012633
KH.L4.2,TMEM26,Cirobu.g00012486
